"","hhinc","X_30a","X_31b","X_26a","X_25c","X_32b","X_24a","cond_wall","cond_floor","cond_windows","cond_stairway","X_35a","X_38a"
"450",38408,1600,715,1,8,9,5,0,2,2,2,2,2
"451",15310,845,845,1,2,9,3,0,2,2,2,2,2
"452",8000,885,515,1,2,9,3,0,2,2,2,1,2
"453",87820,854,854,1,2,8,3,0,2,2,2,8,8
"454",9408,1000,175,1,2,9,4,0,2,2,2,1,2
"455",20220,1200,367,1,2,9,4,0,2,2,2,1,2
"456",12192,1200,367,1,2,9,4,0,2,2,2,2,2
"457",32126,800,237,1,2,9,3,0,2,2,2,2,2
"458",11892,1300,1300,1,2,9,4,2,2,2,2,1,2
"459",79000,1500,1500,1,2,9,4,0,2,2,2,1,2
"460",65000,1336,1336,1,2,8,3,0,2,2,2,8,8
"461",9600,591,591,1,2,9,5,0,2,2,2,1,1
"462",8300,878,158,1,2,9,4,0,2,2,2,2,2
"463",120000,1600,300,1,2,8,5,0,2,2,2,8,8
"464",32000,1200,200,1,2,8,4,0,2,2,2,8,8
"465",52000,99999,99999,1,2,9,6,0,2,2,2,1,2
"466",16525,1326,137,1,2,9,2,2,2,2,0,1,1
"467",33000,850,850,1,2,9,3,0,2,2,2,1,1
"468",146500,1300,1300,1,2,9,6,0,2,2,2,1,2
"469",13360,913,223,1,2,9,3,0,2,2,2,2,2
"470",7716,907,150,1,2,9,3,0,2,2,2,2,1
"471",884,99999,99999,1,2,9,2,0,2,2,2,2,2
"472",115047,1200,1200,1,2,9,3,0,2,2,2,2,2
"473",18000,1650,1650,1,2,9,4,0,2,2,2,2,2
"474",93000,1615,1615,1,2,8,4,0,2,2,2,8,8
"475",69000,99999,99999,1,1,9,5,2,2,2,2,1,2
"476",21000,590,590,1,2,9,3,0,2,2,2,1,2
"477",32000,900,900,1,2,9,3,0,2,2,2,2,2
"478",1000,1400,1400,1,2,4,4,0,2,2,2,1,2
"479",820,130,130,1,2,9,3,4,2,2,2,1,2
"480",55000,1615,1232,1,2,9,5,0,2,2,2,1,1
"481",26000,1350,1350,1,8,8,4,0,2,2,2,8,8
"482",6000,1313,0,1,2,9,4,4,2,2,2,1,2
"483",8640,1221,598,1,2,2,3,2,2,2,2,1,2
"484",85500,1210,1210,1,2,8,3,0,2,2,2,8,8
"485",47100,1300,1300,1,2,9,3,0,2,2,2,2,2
"486",30000,1140,1140,1,2,9,3,0,2,2,2,2,2
"487",32000,1350,1350,1,2,9,5,0,2,2,2,1,2
"488",1556,215,0,1,2,9,4,0,2,2,2,2,2
"489",633,1618,1618,1,2,9,5,0,2,2,2,1,2
"490",30000,870,870,1,2,8,3,0,2,2,2,8,8
"491",12000,1600,1600,1,2,9,3,0,2,2,2,1,2
"492",20000,1131,1131,1,2,4,4,0,2,2,2,2,2
"493",148000,620,620,1,1,9,4,2,2,2,2,1,1
"494",9348,237,237,1,2,9,4,0,2,2,2,2,2
"495",18200,1125,350,1,2,5,3,2,2,2,2,1,2
"496",50000,1250,850,1,1,5,3,2,2,2,2,1,1
"497",23568,1228,1228,1,2,8,3,0,2,2,2,8,8
"498",68000,900,900,1,2,2,2,0,2,2,2,1,2
"499",32400,1017,1017,1,2,9,3,4,0,0,0,1,1
"500",19824,487,487,1,2,9,3,0,2,2,2,2,2
"501",70000,1500,1500,1,2,9,4,0,2,2,2,1,2
"502",54600,1625,1625,1,2,9,4,0,2,2,2,2,2
"503",36796,1086,1086,1,2,9,3,0,2,2,2,1,2
"504",16000,812,812,1,2,9,3,2,2,2,2,2,2
"505",22000,1100,1100,1,2,9,4,4,2,2,2,1,2
"506",638,775,775,1,2,9,4,4,2,2,2,2,2
"507",55568,1283,1283,1,1,9,4,0,2,2,2,1,2
"508",43000,1240,1240,1,2,9,4,2,2,2,2,2,2
"509",19824,1369,429,1,2,9,3,0,2,2,2,2,2
"510",45000,687,687,1,2,2,4,2,2,2,2,1,2
"511",14400,1000,1000,1,2,3,2,2,2,2,2,1,2
"512",22440,1100,1100,1,2,9,3,0,2,2,2,2,2
"513",19660,1175,275,1,1,5,3,4,2,2,2,2,1
"514",34500,1500,1500,1,2,9,4,0,2,2,2,1,2
"515",47000,853,853,1,2,3,3,0,2,2,2,1,2
"516",56872,900,900,1,2,2,6,0,2,2,2,1,2
"517",32400,831,831,1,2,9,4,0,2,2,2,2,2
"518",40040,1275,500,1,2,9,3,4,2,2,2,1,1
"519",14880,740,665,1,2,9,1,0,2,2,2,2,2
"520",20832,654,542,1,2,5,1,0,2,2,2,2,2
"521",13920,670,670,1,2,9,2,0,2,2,2,2,2
"522",20220,735,585,1,2,9,1,0,2,2,2,1,1
"523",6253,750,212,1,2,9,2,0,2,2,2,1,1
"524",9060,700,99998,1,2,9,3,0,2,2,2,2,2
"525",6069,700,99998,1,2,9,3,0,2,2,2,1,2
"526",78000,625,625,1,2,8,4,0,2,2,2,8,8
"527",24348,580,580,1,2,9,2,2,2,2,2,1,2
"528",25000,1100,1100,1,2,8,3,0,0,0,0,8,8
"529",233500,1038,1038,1,2,2,3,2,2,2,2,1,1
"530",105000,1125,1125,1,1,8,4,0,2,2,2,1,1
"531",60000,1221,1221,1,2,8,2,0,0,0,0,8,8
"532",9456,1206,890,1,2,9,1,4,2,2,2,1,2
"533",17600,1250,1250,1,2,9,4,0,2,2,2,2,2
"534",16000,1215,1215,1,2,9,3,0,2,2,2,2,2
"535",80000,1020,1020,1,2,9,3,2,2,2,2,2,1
"536",40000,1150,1150,1,2,9,3,0,2,2,2,2,2
"537",58000,1460,409,1,1,9,4,0,2,2,2,2,2
"538",85000,1051,1051,1,2,9,2,0,2,2,2,2,2
"539",35000,962,962,1,2,9,2,0,2,2,2,2,2
"540",44000,1020,1020,1,2,9,3,0,2,2,2,2,2
"541",14000,1400,346,2,2,9,3,0,2,2,2,1,8
"542",107400,989,989,1,2,9,3,0,2,2,2,2,2
"543",25816,821,821,1,1,9,2,0,2,2,2,1,2
"544",12580,591,591,1,2,5,4,4,2,2,2,1,2
"545",32000,1400,1400,1,2,9,2,0,2,2,2,2,2
"546",43000,1200,1200,1,2,9,3,0,2,2,2,2,2
"547",35200,1369,1369,1,1,5,3,4,2,2,0,1,2
"548",12952,936,936,1,2,9,3,2,2,2,2,2,2
"549",1776,1250,505,1,2,5,5,4,2,2,2,1,2
"550",90534,1500,1500,1,2,5,4,4,2,2,2,1,2
"551",800,800,99998,1,2,9,4,0,2,2,2,2,2
"552",58000,1180,1180,1,1,8,4,0,2,2,2,8,8
"553",43000,1195,163,1,8,8,4,0,2,2,2,8,8
"554",41000,1360,1360,1,1,8,3,0,2,2,2,2,2
"555",46120,829,829,1,2,9,4,0,2,2,2,2,2
"556",45000,915,915,1,2,8,3,0,2,2,2,8,8
"557",12000,890,890,1,2,9,3,2,2,2,2,2,2
"558",85000,716,716,1,2,8,2,0,2,2,2,8,8
"559",29000,1100,630,1,2,9,3,0,2,2,2,2,2
"560",1051,1175,247,1,2,5,3,0,2,2,2,2,1
"561",5600,907,907,1,2,9,2,2,2,2,2,1,1
"562",9980,604,123,1,2,9,3,2,2,2,2,1,2
"563",35488,763,763,1,2,5,4,4,2,2,2,1,1
"564",80000,1275,1275,1,1,5,4,0,2,2,2,1,2
"565",77600,980,980,1,2,9,3,4,2,2,2,1,1
"566",66000,1180,1180,1,2,9,4,0,2,2,2,1,1
"567",26560,1045,1045,1,1,9,3,4,2,2,2,2,1
"568",35000,995,995,1,1,9,2,2,2,2,2,1,1
"569",32000,1255,1255,1,2,9,3,0,2,2,2,1,2
"570",168000,1550,1550,1,1,9,6,0,2,2,2,1,2
"571",81000,1209,1209,1,1,9,3,0,2,2,2,2,1
"572",28000,605,105,1,2,8,3,0,2,2,2,8,8
"573",16000,1320,700,1,1,5,4,0,2,2,2,1,2
"574",25750,215,0,1,2,4,5,4,2,2,2,1,1
"575",10000,125,125,1,2,9,3,0,2,2,2,2,2
"576",76908,131,131,1,2,8,5,0,2,2,2,8,8
"577",20388,1200,448,1,2,9,3,0,2,2,2,2,2
"578",9000,1000,154,1,2,8,2,2,2,2,2,2,2
"579",9000,1000,186,1,1,3,3,0,2,2,2,1,2
"580",40000,700,700,1,2,5,3,2,2,2,2,2,1
"581",128000,710,710,1,2,3,1,0,2,2,2,2,2
"582",94120,1100,1100,1,2,9,4,2,2,2,2,2,1
"583",16000,1237,471,1,2,9,4,0,2,2,2,1,2
"584",52700,1939,1939,1,2,9,5,0,2,2,2,1,2
"585",29000,795,795,1,1,9,4,0,2,2,2,2,2
"586",111000,1370,1370,1,2,8,5,0,2,2,2,8,8
"587",9242,1388,765,1,2,9,4,0,2,2,2,1,2
"588",50400,1154,1154,1,2,9,5,0,2,2,2,2,2
"589",52400,1050,1050,1,1,9,3,2,2,2,2,2,2
"590",68600,1350,1350,1,2,9,5,2,2,2,2,2,2
"591",25000,1250,1250,1,8,9,4,0,2,2,2,8,8
"592",94000,1353,1353,1,2,2,3,0,2,2,2,1,2
"593",1350,1000,478,1,1,9,4,0,2,2,2,2,2
"594",76000,1412,1412,1,2,9,4,0,2,2,2,2,1
"595",17108,1180,1180,1,2,9,3,2,2,2,2,1,2
"596",26700,1150,1150,1,2,9,3,0,2,2,2,1,2
"597",30000,869,869,1,2,9,2,0,2,2,2,2,2
"598",30000,1100,1100,1,2,9,3,0,2,2,2,2,2
"599",53000,1100,1100,1,2,9,3,0,2,2,2,2,2
"600",16576,1450,437,1,2,9,4,2,2,2,2,1,2
"601",49000,1220,1220,1,2,9,3,0,2,2,2,2,2
"602",93000,923,923,1,2,5,3,0,2,2,2,1,2
"603",12000,1080,1080,1,2,9,1,4,2,2,2,1,1
"604",48600,1244,1244,1,2,9,5,0,2,2,2,2,2
"605",9000,805,512,1,2,9,3,0,2,2,2,2,2
"606",83000,1300,1300,1,2,9,5,4,2,2,2,1,1
"607",16000,1300,356,1,2,8,3,0,2,2,2,8,8
"608",15000,1100,1100,1,8,9,3,0,2,2,0,2,2
"609",21372,1236,488,1,2,5,3,4,2,2,2,1,1
"610",43000,1250,1250,1,2,9,3,0,2,2,2,2,2
"611",33959,1250,1250,1,2,9,3,0,2,2,2,2,2
"612",147000,897,897,1,2,9,3,0,2,2,2,1,2
"613",57176,1250,1250,1,2,9,3,0,2,2,2,2,2
"614",36000,950,950,1,2,9,3,0,2,2,2,2,2
"615",37400,1120,1120,1,2,9,4,0,2,2,2,2,2
"616",67000,1300,1300,1,2,9,4,0,2,2,2,2,2
"617",18000,987,346,1,2,9,3,0,2,2,2,2,2
"618",8520,680,410,1,2,9,2,0,2,2,2,2,2
"619",6000,1015,0,1,2,9,3,0,2,2,2,2,2
"620",28000,1015,1015,1,8,9,2,0,2,2,2,2,2
"621",9999999,2000,2000,1,2,4,7,2,2,2,2,1,2
"622",79600,1038,1038,1,2,5,3,0,2,2,2,1,1
"623",22656,904,904,1,2,9,4,2,2,2,2,1,1
"624",9999999,99999,99999,1,2,9,4,0,2,2,2,2,1
"625",21372,440,440,1,2,9,3,0,2,2,2,2,2
"626",9600,855,344,1,1,9,3,4,2,2,2,1,1
"627",9864,1200,217,1,2,9,3,4,2,2,2,2,2
"628",108200,99999,99999,1,8,8,4,0,0,0,0,8,8
"629",54000,99999,99999,1,2,9,5,0,0,0,0,2,2
"630",246700,99999,99999,1,2,9,7,0,2,2,2,2,2
"631",44200,1007,1007,1,2,9,4,2,2,2,2,1,2
"632",15000,99999,99999,1,2,9,3,0,2,2,2,1,1
"633",55000,1405,1405,1,2,8,5,0,2,2,2,8,8
"634",23932,1300,1300,1,1,5,4,2,2,2,2,1,1
"635",24400,1450,1450,1,2,4,4,0,2,2,2,1,2
"636",17767,1082,1082,1,2,3,5,4,2,2,2,1,1
"637",756,759,0,1,1,3,3,0,2,2,2,2,2
"638",38750,1300,1300,1,8,8,5,0,0,2,0,8,8
"639",88792,99999,99999,1,8,8,4,0,0,2,0,8,8
"640",50100,99999,99999,1,8,9,3,0,2,2,2,2,2
"641",59000,1150,1150,1,2,9,3,0,2,2,2,1,2
"642",123000,1700,1700,1,2,9,5,0,0,2,0,2,1
"643",78000,1700,1700,1,2,9,3,4,0,2,0,2,1
"644",28000,600,600,1,2,9,3,0,0,0,0,2,2
"645",850,1350,450,1,2,9,4,0,2,2,2,2,2
"646",76000,1375,1375,1,2,9,4,0,2,2,2,1,1
"647",28240,835,835,1,2,9,1,0,2,2,2,2,2
"648",9999999,1200,1200,1,2,9,4,0,0,2,2,2,2
"649",127000,99999,99999,1,2,9,7,0,0,2,2,2,2
"650",20460,1300,457,1,2,9,5,0,0,2,2,2,2
"651",43000,1100,1100,1,2,9,5,2,2,4,2,1,2
"652",8697,755,157,1,2,9,3,4,2,2,2,1,2
"653",79000,99999,99999,1,2,9,5,0,2,2,2,2,2
"654",64000,1200,1200,1,2,9,4,0,2,2,2,2,2
"655",32000,873,873,1,2,9,2,0,2,2,2,2,2
"656",48000,995,995,2,2,9,3,4,2,2,2,1,2
"657",54066,1200,1200,1,1,5,2,4,2,2,2,1,1
"658",23000,1300,1300,1,2,5,2,0,2,2,2,2,2
"659",31960,1719,1319,1,2,9,3,2,2,2,2,1,1
"660",2328,1347,67,1,2,9,4,4,2,2,2,1,2
"661",31000,460,460,1,2,9,4,0,2,2,2,2,2
"662",20000,600,600,1,2,9,4,0,2,2,2,2,2
"663",13236,1300,140,1,2,9,3,0,2,2,2,2,2
"664",40000,1300,1300,1,2,9,4,2,2,2,2,1,2
"665",21372,99999,99999,1,2,9,4,0,2,2,2,1,1
"666",8796,1300,1300,1,2,9,4,0,2,2,2,2,1
"667",659,1300,300,1,2,5,3,4,2,2,2,1,1
"668",18400,1300,400,1,2,5,4,2,2,2,2,1,1
"669",66208,1122,1122,1,2,5,3,4,2,2,2,1,1
"670",7788,1119,368,1,2,9,3,0,2,2,2,1,1
"671",47000,1150,1150,1,2,9,3,0,2,2,2,2,2
"672",65000,1150,1150,1,2,9,3,4,2,2,2,1,1
"673",3840,1444,590,1,2,5,4,2,2,2,2,1,1
"674",61000,1900,1900,1,2,9,4,0,2,2,2,2,1
"675",19332,1307,634,1,2,9,2,2,2,2,2,2,1
"676",27500,1150,1150,1,1,9,2,0,2,2,2,1,2
"677",60000,1141,1141,1,2,9,2,4,2,2,2,1,2
"678",16000,1400,352,1,2,8,4,0,2,2,2,8,8
"679",9168,1275,0,1,2,9,3,4,2,2,2,1,1
"680",3492,1275,0,1,1,9,3,0,2,2,2,1,2
"681",30036,417,0,2,1,9,1,0,2,2,0,2,2
"682",47500,1082,1082,1,2,4,5,0,2,2,2,2,2
"683",32394,1200,200,1,2,9,5,0,2,2,2,2,1
"684",9000,487,487,1,2,9,5,0,2,2,2,2,2
"685",26000,1418,1418,1,2,9,5,0,2,2,2,2,2
"686",55000,1350,1350,1,2,5,4,0,2,2,2,1,2
"687",47200,1090,1090,1,2,5,5,0,2,2,2,1,1
"688",58000,890,890,1,1,9,3,2,2,2,2,2,1
"689",26000,964,964,2,1,2,2,0,2,2,2,2,2
"690",67600,1100,1100,1,2,9,4,2,2,2,2,2,2
"691",104120,969,969,1,2,9,2,0,2,2,2,2,2
"692",41000,950,950,1,2,9,3,0,2,2,0,1,2
"693",7130,1548,1548,1,2,9,6,0,2,2,2,1,1
"694",13400,1954,749,1,2,9,5,0,2,2,2,1,2
"695",12000,1000,1000,1,2,9,4,0,2,2,2,2,2
"696",32656,1178,178,1,2,8,3,0,0,0,0,8,8
"697",20160,1000,206,1,1,5,3,2,2,2,2,1,2
"698",20000,260,260,1,2,9,4,4,2,2,2,2,1
"699",18280,260,260,1,1,3,4,4,2,2,2,2,2
"700",82000,611,611,1,2,9,4,4,2,2,2,2,2
"701",28000,998,998,1,2,9,3,0,2,2,2,2,2
"702",2160,964,964,1,1,9,2,0,2,2,2,2,1
"703",42897,1224,1224,1,2,9,4,0,2,2,2,2,2
"704",134000,2000,680,1,2,3,5,2,2,2,2,1,1
"705",27000,1090,1090,1,2,9,4,2,2,2,2,1,2
"706",48388,1500,750,1,2,9,5,0,2,2,2,2,2
"707",91000,1000,1000,1,2,9,3,0,2,2,2,1,2
"708",29120,1325,1325,1,2,9,3,0,0,0,0,2,2
"709",9060,1200,178,1,2,9,3,0,2,2,2,1,2
"710",59760,1427,1427,1,2,9,3,0,2,2,2,2,2
"711",31840,1265,1265,1,1,5,4,4,2,2,0,1,1
"712",38550,1318,1318,1,1,9,3,2,2,2,2,1,1
"713",98000,1125,725,1,2,9,4,0,2,2,2,2,2
"714",10080,1650,187,1,2,9,2,0,2,2,2,1,2
"715",48108,1500,1200,1,2,3,4,0,2,2,2,1,1
"716",40000,1122,1122,1,1,2,3,0,2,2,2,1,1
"717",57900,1045,1045,1,2,5,3,4,2,2,2,1,1
"718",9240,1350,1350,1,2,9,3,0,2,2,2,2,2
"719",10800,1188,1188,1,2,9,3,0,2,2,0,1,1
"720",34200,1132,1132,1,2,9,3,0,4,2,2,2,1
"721",7596,1050,99998,1,2,9,4,0,2,2,2,2,2
"722",43600,875,875,1,2,5,5,4,2,2,2,1,2
"723",5408,1783,341,1,2,9,4,0,2,2,0,2,2
"724",29500,2000,1300,1,2,9,5,4,2,2,2,1,2
"725",19000,2000,250,1,2,9,6,0,2,2,2,1,2
"726",27000,900,900,1,2,9,6,0,2,2,2,2,2
"727",9300,1342,342,1,1,9,3,0,2,2,2,2,2
"728",45000,1222,1222,1,2,2,3,2,2,2,2,1,2
"729",27360,1350,1070,1,2,9,3,0,2,2,2,2,1
"730",40000,1400,1400,1,2,9,3,0,2,2,2,2,2
"731",26716,1000,1000,1,1,9,4,2,2,2,2,2,2
"732",29120,1250,1250,1,2,9,4,2,2,2,2,1,1
"733",8520,1525,415,1,2,9,3,4,0,2,2,2,2
"734",30756,1360,609,1,2,9,3,0,2,2,2,1,2
"735",60000,800,800,1,2,9,1,0,2,2,2,1,1
"736",27850,1075,325,1,2,9,2,2,2,2,2,1,1
"737",15600,1268,0,1,2,9,4,0,2,2,2,2,2
"738",10600,1800,739,1,2,5,5,0,2,2,2,1,2
"739",43956,1350,1350,1,2,9,3,0,2,2,2,2,2
"740",16644,1600,429,1,2,9,3,0,2,2,2,1,2
"741",9000,1020,150,1,2,9,3,0,2,2,2,2,2
"742",11580,1317,187,1,2,9,3,2,2,2,2,2,2
"743",8652,1225,915,1,2,9,4,0,2,2,2,2,2
"744",21000,1404,913,1,2,2,4,2,2,0,2,2,1
"745",16020,1500,650,1,1,9,4,0,2,2,2,2,2
"746",11700,1124,350,1,1,9,3,2,2,2,0,2,1
"747",58154,99999,99999,1,2,2,5,0,2,2,2,1,2
"748",21407,1600,493,1,2,9,4,0,2,2,2,2,2
"749",18000,1300,483,1,2,9,1,0,2,2,2,2,2
"750",13081,1247,334,1,2,9,3,4,2,2,2,1,2
"751",19650,858,858,1,1,5,2,4,2,2,2,1,1
"752",48000,1000,1000,1,2,9,4,0,2,2,2,2,2
"753",211250,4000,4000,2,2,9,8,4,2,2,4,1,2
"754",122000,1070,1070,2,2,9,4,0,2,2,2,2,2
"755",15300,801,270,1,2,5,4,2,2,2,2,2,2
"756",45000,1100,1100,1,1,2,4,2,2,2,2,2,2
"757",825,1124,350,1,2,9,3,2,2,2,2,2,2
"758",50000,1286,1286,1,2,3,3,4,2,2,2,1,2
"759",82000,994,994,1,2,9,4,4,2,2,2,2,2
"760",38000,1300,99998,1,8,8,4,0,2,2,2,8,8
"761",61000,1150,1150,1,8,8,3,0,2,2,2,8,8
"762",79546,1100,1100,1,8,8,3,0,2,2,2,8,8
"763",44644,1209,168,1,2,9,2,0,2,2,2,1,2
"764",20200,1289,1289,1,1,5,4,4,2,2,2,1,1
"765",53000,958,958,1,1,5,3,4,4,2,2,1,1
"766",607,906,771,1,2,5,3,2,2,6,2,1,1
"767",36000,1250,650,1,2,9,3,0,2,6,2,2,2
"768",21500,746,746,1,2,9,4,2,2,6,2,2,2
"769",24800,1200,1200,1,2,9,3,4,2,6,2,2,1
"770",36000,1273,1273,1,2,9,6,0,2,2,2,2,2
"771",115850,1500,1500,1,2,9,6,2,2,2,2,1,1
"772",18000,1400,1400,1,1,5,5,2,2,2,2,1,1
"773",52740,1200,1200,1,2,5,4,0,2,2,2,2,1
"774",93800,1550,1550,1,2,5,5,2,2,2,2,1,1
"775",48000,750,750,1,1,5,5,0,2,2,2,2,2
"776",35000,1350,100,1,2,9,4,0,2,2,2,2,2
"777",10300,1320,1320,1,1,9,4,0,2,2,2,2,2
"778",13000,1150,1150,1,2,5,3,0,2,2,2,1,2
"779",15900,1289,1289,1,2,2,5,0,2,2,2,1,1
"780",11000,1100,1100,1,1,5,3,4,2,2,2,1,1
"781",20555,1000,185,1,1,5,3,4,2,2,2,1,1
"782",42500,1400,1400,1,2,9,5,0,2,2,2,1,1
"783",71500,901,901,1,2,9,3,0,2,2,2,2,2
"784",9999999,984,984,1,8,9,3,2,2,2,2,1,2
"785",33000,930,930,1,2,9,2,0,2,2,2,1,2
"786",20000,1840,216,1,2,5,5,0,2,2,2,2,2
"787",28000,1500,514,1,2,9,4,0,2,2,2,2,2
"788",46000,1250,1250,1,2,9,2,0,2,2,2,2,2
"789",30000,1670,680,1,2,9,4,0,2,2,2,1,1
"790",7000,913,435,1,2,9,4,0,2,2,2,2,2
"791",25700,622,622,1,2,8,1,0,2,2,2,8,8
"792",69250,1100,1100,1,2,9,3,4,2,2,2,2,1
"793",40000,1350,250,1,2,5,4,0,2,2,2,1,2
"794",53240,1500,450,1,1,9,5,0,2,2,2,2,2
"795",130505,1152,1152,1,2,9,3,4,2,2,2,1,2
"796",73000,1695,1695,1,2,9,4,0,2,2,0,2,2
"797",31720,1400,1400,1,1,2,4,2,2,2,0,1,2
"798",52400,99999,99999,1,2,9,4,0,2,2,0,1,2
"799",63500,1530,1530,1,2,3,4,0,2,2,2,2,2
"800",115000,1800,1800,1,1,5,5,0,2,2,2,1,2
"801",8012,1475,130,1,2,9,5,0,2,2,2,1,2
"802",15000,840,840,1,8,8,3,0,2,2,2,8,8
"803",10789,953,808,1,2,9,4,4,2,2,2,2,2
"804",100000,1000,1000,1,2,9,3,2,2,2,2,2,2
"805",150000,99999,99999,1,2,9,4,0,2,2,2,2,2
"806",72000,1100,1100,1,1,9,3,0,2,2,2,2,2
"807",21600,99999,99999,1,2,9,3,0,2,2,2,2,2
"808",167600,99999,99999,1,2,9,6,2,2,2,2,2,2
"809",238400,99999,99999,1,2,9,4,0,2,2,2,2,2
"810",150000,725,725,1,2,9,4,0,2,2,2,2,2
"811",81000,1000,1000,1,2,9,4,0,2,2,2,2,2
"812",62000,975,975,1,2,3,2,2,2,2,2,2,2
"813",75000,99999,99999,1,2,9,4,0,2,2,2,2,2
"814",21200,99999,99999,1,2,9,3,0,2,2,2,1,2
"815",650,1100,175,1,2,9,3,0,2,2,2,2,2
"816",120000,1212,1212,1,2,9,3,2,2,2,2,2,1
"817",76000,1500,1500,1,2,9,3,0,2,2,2,2,2
"818",63000,997,997,1,2,5,3,2,2,2,2,2,1
"819",139400,1258,1258,1,2,9,3,2,2,2,2,2,2
"820",84000,99999,99999,1,2,9,3,0,2,2,2,2,2
"821",100000,99999,99999,1,1,9,5,2,2,2,2,2,1
"822",138000,99999,99999,1,2,9,5,0,0,2,0,2,2
"823",152824,2200,2200,1,2,9,6,0,2,2,2,1,2
"824",50000,950,950,1,2,8,3,0,2,4,2,2,2
"825",25000,1500,1500,1,2,9,4,0,2,4,2,2,2
"826",95000,981,981,1,2,5,3,0,2,4,2,1,2
"827",70000,1680,1680,1,2,9,5,0,2,2,2,2,1
"828",25230,1000,700,1,2,9,2,2,2,2,4,1,2
"829",18200,130,0,1,1,9,1,0,2,2,4,2,2
"830",9804,1030,203,1,2,9,3,2,2,2,2,1,2
"831",62505,1000,1000,1,2,9,3,4,2,2,2,1,2
"832",30000,1000,1000,1,2,9,3,0,2,2,2,2,2
"833",24800,1200,200,1,2,5,3,2,2,2,2,1,2
"834",90000,1297,1297,1,2,5,4,0,2,2,2,1,2
"835",90000,1150,1150,1,2,9,3,2,2,2,2,2,1
"836",38406,1020,150,2,2,9,1,0,2,2,2,2,2
"837",9999999,1020,150,1,2,9,3,0,2,2,2,2,2
"838",27994,2031,2031,2,2,9,1,0,2,2,2,2,2
"839",9999999,2031,2031,1,2,9,3,0,2,2,2,2,2
"840",20000,1050,1050,1,1,9,3,0,2,2,2,2,2
"841",17800,1100,99998,1,2,5,3,4,2,2,2,2,2
"842",44000,896,896,1,2,9,2,0,2,2,2,2,2
"843",38000,1400,1400,1,2,8,4,0,2,2,2,8,8
"844",7920,440,440,1,2,9,4,4,2,2,2,2,1
"845",9000,450,450,1,2,9,4,0,2,2,2,2,2
"846",39992,700,700,1,2,9,1,0,2,2,2,2,2
"847",30000,1515,1515,1,2,9,4,4,2,2,0,1,1
"848",220000,1100,1100,1,2,9,4,0,2,2,2,2,2
"849",16000,733,733,1,2,9,1,0,2,2,2,2,2
"850",50000,1450,1450,1,2,9,3,0,2,2,2,2,2
"851",21372,1250,781,1,1,4,4,4,2,2,2,2,1
"852",113000,1675,1675,1,2,2,4,0,2,2,2,2,1
"853",210,1050,150,1,1,9,3,0,2,2,2,1,2
"854",25000,1140,1140,1,2,9,3,0,2,2,2,2,2
"855",28600,1100,1100,1,2,9,3,0,2,2,2,2,2
"856",29800,1300,1300,1,2,9,4,0,2,2,2,1,2
"857",71300,1650,1650,1,2,9,4,0,2,2,2,1,2
"858",36400,1450,1450,1,2,3,3,0,2,2,2,2,1
"859",35000,1683,1683,1,1,2,4,0,2,2,2,2,2
"860",46000,1400,1400,1,2,9,4,0,2,2,2,2,2
"861",5500,1100,1100,1,2,9,3,0,2,2,2,1,2
"862",82000,1077,1077,1,2,5,3,2,2,2,2,2,1
"863",123000,1575,1575,1,2,9,7,4,2,2,2,2,1
"864",54100,1400,1400,1,2,5,4,2,2,2,2,1,1
"865",24000,1200,1200,1,2,9,3,0,2,2,0,1,8
"866",2108,955,633,1,2,9,5,4,2,2,2,1,2
"867",35000,1475,1475,1,2,9,4,0,2,2,2,2,2
"868",62000,1400,1400,1,2,9,5,0,2,2,2,2,2
"869",80000,1300,1300,1,2,9,4,0,2,2,0,2,2
"870",36280,900,900,1,1,9,4,0,2,2,2,1,1
"871",25000,99999,99999,1,2,9,4,0,2,2,2,2,2
"872",19000,457,457,1,2,9,3,0,2,2,2,2,8
"873",5760,600,369,1,2,8,3,0,0,2,2,8,8
"874",60000,1400,1400,1,2,9,4,0,2,2,2,2,2
"875",43000,1375,1375,1,2,9,4,0,2,2,2,2,2
"876",167000,1600,1600,1,2,9,5,0,2,2,2,2,2
"877",15000,1515,477,1,2,4,4,0,2,0,2,1,2
"878",40800,1350,1350,1,2,9,4,0,2,2,2,2,2
"879",146996,1532,1532,1,2,9,6,0,2,2,2,2,2
"880",4080,1350,0,1,2,9,4,2,2,2,2,1,2
"881",20160,998,998,1,2,9,5,4,2,2,2,1,2
"882",88000,1200,1200,1,2,9,4,0,2,2,2,2,1
"883",18000,968,172,1,2,9,3,2,2,2,2,1,1
"884",68500,1100,1100,1,2,9,4,2,2,2,2,1,1
"885",45800,1100,1100,1,2,9,3,0,2,2,2,2,2
"886",9068,800,350,1,2,9,3,4,2,2,2,2,2
"887",48000,970,970,1,2,9,2,0,2,2,2,2,2
"888",24600,1485,1485,1,2,9,4,4,2,2,2,2,1
"889",57000,1430,1430,1,2,9,4,2,2,2,2,1,1
"890",105000,1275,1275,1,2,9,1,0,2,2,2,1,1
"891",39640,970,970,1,1,9,3,0,2,2,2,1,2
"892",54000,924,924,1,2,5,5,0,2,2,2,1,2
"893",28696,1218,321,1,2,4,3,0,2,2,2,1,2
"894",119655,1300,1300,1,2,9,4,0,2,2,2,2,2
